Id,Name,Icon,Country,Tactics,TacticsLevels,FirstReward,Reward,Count,Star3
3040403,国家青年队3,100113,30404,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600509:5,1:4:100|2:100105:5|2:600509:2,40,"[1001,1002]"
3040404,国家青年队4,100114,30404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040405,国家青年队5,100101,30404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040406,国家青年队6,100102,30404,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600510:5,1:4:100|2:100105:5|2:600510:2,40,"[1001,1002]"
3040407,国家青年队7,100103,30404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040408,国家青年队8,100104,30404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040409,国家青年队9,100105,30404,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600501:5,1:4:100|2:100105:5|2:600501:2,40,"[1001,1002]"
3040410,国家青年队10,100106,30404,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600502:5,1:4:100|2:100105:5|2:600502:2,40,"[1001,1002]"
3040501,国家青年队1,100107,30405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040502,国家青年队2,100108,30405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040503,国家青年队3,100109,30405,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600503:5,1:4:100|2:100105:5|2:600503:2,40,"[1001,1002]"
3040504,国家青年队4,100110,30405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040505,国家青年队5,100111,30405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040506,国家青年队6,100112,30405,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600504:5,1:4:100|2:100105:5|2:600504:2,40,"[1001,1002]"
3040507,国家青年队7,100113,30405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040508,国家青年队8,100114,30405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040509,国家青年队9,100101,30405,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600505:5,1:4:100|2:100105:5|2:600505:2,40,"[1001,1002]"
3040510,国家青年队10,100102,30405,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600506:5,1:4:100|2:100105:5|2:600506:2,40,"[1001,1002]"
3040601,国家青年队1,100103,30406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040602,国家青年队2,100104,30406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040603,国家青年队3,100105,30406,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600507:5,1:4:100|2:100105:5|2:600507:2,40,"[1001,1002]"
3040604,国家青年队4,100106,30406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040605,国家青年队5,100107,30406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040606,国家青年队6,100108,30406,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600508:5,1:4:100|2:100105:5|2:600508:2,40,"[1001,1002]"
3040607,国家青年队7,100109,30406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040608,国家青年队8,100110,30406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040609,国家青年队9,100111,30406,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600509:5,1:4:100|2:100105:5|2:600509:2,40,"[1001,1002]"
3040610,国家青年队10,100112,30406,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600510:5,1:4:100|2:100105:5|2:600510:2,40,"[1001,1002]"
3040701,国家青年队1,100113,30407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040702,国家青年队2,100114,30407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040703,国家青年队3,100101,30407,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600501:5,1:4:100|2:100105:5|2:600501:2,40,"[1001,1002]"
3040704,国家青年队4,100102,30407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040705,国家青年队5,100103,30407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040706,国家青年队6,100104,30407,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600502:5,1:4:100|2:100105:5|2:600502:2,40,"[1001,1002]"
3040707,国家青年队7,100105,30407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040708,国家青年队8,100106,30407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040709,国家青年队9,100107,30407,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600503:5,1:4:100|2:100105:5|2:600503:2,40,"[1001,1002]"
3040710,国家青年队10,100108,30407,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600504:5,1:4:100|2:100105:5|2:600504:2,40,"[1001,1002]"
3040801,国家青年队1,100109,30408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040802,国家青年队2,100110,30408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040803,国家青年队3,100111,30408,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600505:5,1:4:100|2:100105:5|2:600505:2,40,"[1001,1002]"
3040804,国家青年队4,100112,30408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040805,国家青年队5,100113,30408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040806,国家青年队6,100114,30408,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600506:5,1:4:100|2:100105:5|2:600506:2,40,"[1001,1002]"
3040807,国家青年队7,100101,30408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040808,国家青年队8,100102,30408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040809,国家青年队9,100103,30408,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600507:5,1:4:100|2:100105:5|2:600507:2,40,"[1001,1002]"
3040810,国家青年队10,100104,30408,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600508:5,1:4:100|2:100105:5|2:600508:2,40,"[1001,1002]"
3040901,法兰卡,100105,30409,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040902,弗兰门戈,100106,30409,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040903,圣保罗,100107,30409,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600509:5,1:4:100|2:100105:5|2:600509:2,40,"[1001,1002]"
3040904,皮塔高拉斯,100108,30409,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040905,保利斯坦奴,100109,30409,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040906,科林蒂安波利斯塔,100110,30409,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600510:5,1:4:100|2:100105:5|2:600510:2,40,"[1001,1002]"
3040907,巴乌鲁,100111,30409,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040908,皮涅鲁斯,100112,30409,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3040909,圣荷塞尤迈,100113,30409,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600501:5,1:4:100|2:100105:5|2:600501:2,40,"[1001,1002]"
3040910,卡西亚斯,100114,30409,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600502:5,1:4:100|2:100105:5|2:600502:2,40,"[1001,1002]"
3041001,瑞加塔斯,100101,30410,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3041002,奥利瓦独立队,100102,30410,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3041003,费罗卡利,100103,30410,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600503:5,1:4:100|2:100105:5|2:600503:2,40,"[1001,1002]"
3041004,里亚丘埃洛,100104,30410,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3041005,福尔摩莎,100105,30410,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3041006,阿根廷胡宁竞技,100106,30410,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600504:5,1:4:100|2:100105:5|2:600504:2,40,"[1001,1002]"
3041007,梅赛德斯交流会,100107,30410,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3041008,圣塔菲联,100108,30410,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3041009,圣洛伦索,100109,30410,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600505:5,1:4:100|2:100105:5|2:600505:2,40,"[1001,1002]"
3041010,阿顿纳斯,100110,30410,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600506:5,1:4:100|2:100105:5|2:600506:2,40,"[1001,1002]"
3050101,伦敦雄狮,100111,30501,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050102,切斯特凤凰,100112,30501,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050103,纽卡斯尔老鹰,100113,30501,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600507:5,1:4:100|2:100105:5|2:600507:2,40,"[1001,1002]"
3050104,喀里多尼亚角斗士,100114,30501,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050105,谢菲尔德鲨鱼,100101,30501,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050106,普利茅斯爱国者,100102,30501,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600508:5,1:4:100|2:100105:5|2:600508:2,40,"[1001,1002]"
3050107,曼彻斯特巨人,100103,30501,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050108,莱切斯特骑士,100104,30501,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050109,布里斯托战斗机,100105,30501,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600509:5,1:4:100|2:100105:5|2:600509:2,40,"[1001,1002]"
3050110,谢菲尔德鲨鱼,100106,30501,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600510:5,1:4:100|2:100105:5|2:600510:2,40,"[1001,1002]"
3050201,费内巴切,100107,30502,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050202,土耳其电信,100108,30502,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050203,艾菲斯皮尔森,100109,30502,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600501:5,1:4:100|2:100105:5|2:600501:2,40,"[1001,1002]"
3050204,皮纳尔,100110,30502,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050205,柏萨士邦,100111,30502,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050206,达鲁萨法卡,100112,30502,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600502:5,1:4:100|2:100105:5|2:600502:2,40,"[1001,1002]"
3050207,巴赫切希尔,100113,30502,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050208,梅克泽芬迪,100114,30502,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050209,加拉塔萨雷,100101,30502,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600503:5,1:4:100|2:100105:5|2:600503:2,40,"[1001,1002]"
3050210,托法斯,100102,30502,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600504:5,1:4:100|2:100105:5|2:600504:2,40,"[1001,1002]"
3050301,考哈约恩,100103,30503,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050302,赫尔辛基海鸥,100104,30503,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050303,卡塔查,100105,30503,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600505:5,1:4:100|2:100105:5|2:600505:2,40,"[1001,1002]"
3050304,沙龙维尔帕斯,100106,30503,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050305,科沃特,100107,30503,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050306,KTP,100108,30503,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600506:5,1:4:100|2:100105:5|2:600506:2,40,"[1001,1002]"
3050307,拉普阿,100109,30503,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050308,BC诺基亚,100110,30503,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050309,坦佩雷恩,100111,30503,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600507:5,1:4:100|2:100105:5|2:600507:2,40,"[1001,1002]"
3050310,洪卡,100112,30503,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600508:5,1:4:100|2:100105:5|2:600508:2,40,"[1001,1002]"
3050401,斯拉斯克,100113,30504,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050402,区奥斯特,100114,30504,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050403,索波特,100101,30504,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600509:5,1:4:100|2:100105:5|2:600509:2,40,"[1001,1002]"
3050404,什切青,100102,30504,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050405,斯颇那,100103,30504,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050406,绿山城,100104,30504,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600510:5,1:4:100|2:100105:5|2:600510:2,40,"[1001,1002]"
3050407,历基亚,100105,30504,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050408,恩尼加斯扎尼,100106,30504,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050409,昂维厄,100107,30504,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600501:5,1:4:100|2:100105:5|2:600501:2,40,"[1001,1002]"
3050410,古尔尼恰,100108,30504,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600502:5,1:4:100|2:100105:5|2:600502:2,40,"[1001,1002]"
3050501,ALBA柏林,100109,30505,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050502,特莱克姆波恩,100110,30505,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050503,拜仁慕尼黑,100111,30505,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600503:5,1:4:100|2:100105:5|2:600503:2,40,"[1001,1002]"
3050504,EWE奥尔登堡,100112,30505,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050505,哥廷根,100113,30505,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050506,路德维希堡,100114,30505,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600504:5,1:4:100|2:100105:5|2:600504:2,40,"[1001,1002]"
3050507,开姆尼茨,100101,30505,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050508,维尔茨堡,100102,30505,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050509,乌尔姆兰蒂奥帕姆,100103,30505,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600505:5,1:4:100|2:100105:5|2:600505:2,40,"[1001,1002]"
3050510,罗斯托克,100104,30505,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600506:5,1:4:100|2:100105:5|2:600506:2,40,"[1001,1002]"
3050601,摩纳哥,100105,30506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050602,勒瓦卢瓦,100106,30506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050603,肖莱特,100107,30506,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600507:5,1:4:100|2:100105:5|2:600507:2,40,"[1001,1002]"
3050604,第戎,100108,30506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050605,勒芒萨尔特,100109,30506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050606,布尔格,100110,30506,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600508:5,1:4:100|2:100105:5|2:600508:2,40,"[1001,1002]"
3050607,里昂,100111,30506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050608,罗恩,100112,30506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050609,格拉夫莱尼斯,100113,30506,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600509:5,1:4:100|2:100105:5|2:600509:2,40,"[1001,1002]"
3050610,史特拉斯堡,100114,30506,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600510:5,1:4:100|2:100105:5|2:600510:2,40,"[1001,1002]"
3050701,米兰阿玛尼,100101,30507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050702,维图斯,100102,30507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050703,托尔托纳,100103,30507,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600501:5,1:4:100|2:100105:5|2:600501:2,40,"[1001,1002]"
3050704,比沙路,100104,30507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050705,瓦尔瑟,100105,30507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050706,萨里迪纳摩,100106,30507,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600502:5,1:4:100|2:100105:5|2:600502:2,40,"[1001,1002]"
3050707,埃奈尔布林迪西,100107,30507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050708,特伦托,100108,30507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050709,威尼斯雷耶,100109,30507,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600503:5,1:4:100|2:100105:5|2:600503:2,40,"[1001,1002]"
3050710,班列顿,100110,30507,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600504:5,1:4:100|2:100105:5|2:600504:2,40,"[1001,1002]"
3050801,奥林匹亚科斯,100111,30508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050802,帕纳辛纳科斯,100112,30508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050803,阿里斯,100113,30508,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600505:5,1:4:100|2:100105:5|2:600505:2,40,"[1001,1002]"
3050804,AEK雅典,100114,30508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050805,PAOK沙朗历基,100101,30508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050806,珀里斯特拉,100102,30508,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600506:5,1:4:100|2:100105:5|2:600506:2,40,"[1001,1002]"
3050807,普罗米修斯,100103,30508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050808,科罗苏斯,100104,30508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050809,伊安尼高斯,100105,30508,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600507:5,1:4:100|2:100105:5|2:600507:2,40,"[1001,1002]"
3050810,拉夫里罗,100106,30508,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600508:5,1:4:100|2:100105:5|2:600508:2,40,"[1001,1002]"
3050901,波拉斯,100107,30509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050902,加姆特兰,100108,30509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050903,诺科平海豚,100109,30509,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600509:5,1:4:100|2:100105:5|2:600509:2,40,"[1001,1002]"
3050904,佩兰加,100110,30509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050905,于默奥,100111,30509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050906,KFUM奈舍,100112,30509,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600510:5,1:4:100|2:100105:5|2:600510:2,40,"[1001,1002]"
3050907,乌普萨拉,100113,30509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050908,科平星,100114,30509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3050909,南泰利耶国王,100101,30509,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600501:5,1:4:100|2:100105:5|2:600501:2,40,"[1001,1002]"
3050910,卡尔马,100102,30509,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600502:5,1:4:100|2:100105:5|2:600502:2,40,"[1001,1002]"
3051001,巴塞罗那,100103,30510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3051002,皇家马德里,100104,30510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3051003,沙萨基,100105,30510,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600503:5,1:4:100|2:100105:5|2:600503:2,40,"[1001,1002]"
3051004,特内里费加那利,100106,30510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3051005,尤尼卡加,100107,30510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3051006,约文图特,100108,30510,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600504:5,1:4:100|2:100105:5|2:600504:2,40,"[1001,1002]"
3051007,格兰卡纳里亚,100109,30510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3051008,布雷奥干,100110,30510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3051009,奥布拉多伊洛,100111,30510,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600505:5,1:4:100|2:100105:5|2:600505:2,40,"[1001,1002]"
3051010,巴伦西亚,100112,30510,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600506:5,1:4:100|2:100105:5|2:600506:2,40,"[1001,1002]"
