Id,Portrait,Star,Skills,ClubId,Name,Ability,Number,AdaptPosition,Quality,GiftIds,Power
50056108,90120505,1,[0],5005610,Dorothy,"{""1"":3156,""2"":4112,""3"":2510,""4"":2879,""5"":1943,""6"":3546,""7"":4766,""8"":4797,""9"":2805,""10"":3666}",25,[4],2,[0],86
50056109,90120507,1,[0],5005610,Marlon,"{""1"":4268,""2"":5212,""3"":2845,""4"":3286,""5"":2176,""6"":4184,""7"":5906,""8"":5858,""9"":3507,""10"":4703}",10,[5],2,[0],96
50057010,90120502,1,[0],5005701,Bruno,"{""1"":2848,""2"":1860,""3"":3602,""4"":3676,""5"":3575,""6"":2519,""7"":1279,""8"":1695,""9"":3720,""10"":3003}",32,[1],2,[0],98
50057011,90120505,1,[0],5005701,Boris,"{""1"":3565,""2"":1860,""3"":2913,""4"":3454,""5"":3274,""6"":2390,""7"":1705,""8"":1211,""9"":3449,""10"":2939}",24,[2],2,[0],94
50057012,90120508,1,[0],5005701,Leo,"{""1"":2874,""2"":2390,""3"":2196,""4"":2971,""5"":2486,""6"":2486,""7"":2325,""8"":2777,""9"":3197,""10"":2939}",26,[3],2,[0],99
50057013,90120503,1,[0],5005701,Vic,"{""1"":2267,""2"":3333,""3"":2441,""4"":2333,""5"":2015,""6"":3132,""7"":3526,""8"":3345,""9"":2661,""10"":2906}",1,[4],2,[0],99
50057014,90120505,1,[0],5005701,Fay,"{""1"":2441,""2"":3410,""3"":1839,""4"":2251,""5"":1650,""6"":2680,""7"":3610,""8"":4476,""9"":2428,""10"":3229}",9,[5],2,[0],87
50057015,90120504,1,[0],5005701,Dominic,"{""1"":3953,""2"":2728,""3"":4534,""4"":4656,""5"":5275,""6"":3765,""7"":1855,""8"":2387,""9"":4689,""10"":3765}",7,[1],2,[0],91
50057016,90120505,1,[0],5005701,Ingrid,"{""1"":3104,""2"":1989,""3"":2228,""4"":3309,""5"":3325,""6"":2451,""7"":1620,""8"":1190,""9"":3410,""10"":2771}",7,[2],2,[0],99
50057017,90120508,1,[0],5005701,Basil,"{""1"":1882,""2"":2132,""3"":1954,""4"":2309,""5"":2274,""6"":2167,""7"":1705,""8"":2274,""9"":2274,""10"":2416}",13,[3],2,[0],84
50057018,90120506,1,[0],5005701,Pearl,"{""1"":2749,""2"":3623,""3"":2142,""4"":2657,""5"":1824,""6"":2984,""7"":3832,""8"":4127,""9"":2699,""10"":3161}",10,[4],2,[0],84
50057019,90120501,1,[0],5005701,Tiffany,"{""1"":2685,""2"":3751,""3"":2023,""4"":2476,""5"":1815,""6"":2948,""7"":3971,""8"":4924,""9"":2671,""10"":3552}",3,[5],2,[0],96
50057020,90120503,1,[0],5005702,Nathan,"{""1"":2321,""2"":1980,""3"":3643,""4"":3756,""5"":4632,""6"":3200,""7"":1346,""8"":1571,""9"":3484,""10"":2739}",5,[1],2,[0],97
50057021,90120507,1,[0],5005702,Morton,"{""1"":1973,""2"":1267,""3"":1996,""4"":2580,""5"":2359,""6"":1716,""7"":1267,""8"":792,""9"":2692,""10"":2079}",50,[2],2,[0],86
50057022,90120504,1,[0],5005702,Jonas,"{""1"":2804,""2"":2969,""3"":2574,""4"":2936,""5"":2574,""6"":2673,""7"":2607,""8"":2739,""9"":3167,""10"":3002}",23,[3],2,[0],81
50057023,90120507,1,[0],5005702,Ron,"{""1"":2168,""2"":3563,""3"":2108,""4"":2496,""5"":1952,""6"":2936,""7"":3217,""8"":4203,""9"":2428,""10"":3068}",19,[4],2,[0],89
50057024,90120505,1,[0],5005702,Egbert,"{""1"":3504,""2"":4632,""3"":2216,""4"":2720,""5"":2240,""6"":3464,""7"":4375,""8"":5266,""9"":3247,""10"":3860}",21,[5],2,[0],92
50057025,90120501,1,[0],5005702,Esther,"{""1"":2668,""2"":1684,""3"":2963,""4"":3757,""5"":3430,""6"":2396,""7"":1241,""8"":1499,""9"":3441,""10"":2831}",14,[1],2,[0],83
50057026,90120508,1,[0],5005702,Belle,"{""1"":4007,""2"":2090,""3"":3274,""4"":3882,""5"":3681,""6"":2686,""7"":1916,""8"":1361,""9"":3876,""10"":3302}",11,[2],2,[0],86
50057027,90120505,1,[0],5005702,Elma,"{""1"":1815,""2"":2033,""3"":1851,""4"":2396,""5"":2142,""6"":2105,""7"":1851,""8"":2178,""9"":2360,""10"":2323}",51,[3],2,[0],80
50057028,90120508,1,[0],5005702,Constance,"{""1"":2874,""2"":3832,""3"":2679,""4"":2622,""5"":1863,""6"":3084,""7"":4011,""8"":3913,""9"":2614,""10"":3447}",16,[4],2,[0],86
50057029,90120507,1,[0],5005702,Quentin,"{""1"":2548,""2"":3832,""3"":2036,""4"":2530,""5"":1829,""6"":3266,""7"":4435,""8"":4319,""9"":3020,""10"":3629}",8,[5],2,[0],87
50057030,90120508,1,[0],5005703,Aldrich,"{""1"":3114,""2"":1914,""3"":3410,""4"":3953,""5"":3730,""6"":2628,""7"":1334,""8"":1628,""9"":3437,""10"":3066}",17,[1],2,[0],85
50057031,90120501,1,[0],5005703,Elsie,"{""1"":2015,""2"":1294,""3"":2039,""4"":2635,""5"":2409,""6"":1752,""7"":1294,""8"":809,""9"":2750,""10"":2123}",50,[2],2,[0],81
50057032,90120503,1,[0],5005703,Aubrey,"{""1"":1617,""2"":1752,""3"":2089,""4"":2190,""5"":1617,""6"":1617,""7"":1651,""8"":2022,""9"":2190,""10"":2022}",14,[3],2,[0],99
50057033,90120506,1,[0],5005703,Thomas,"{""1"":2669,""2"":3477,""3"":2123,""4"":2435,""5"":1643,""6"":2999,""7"":4030,""8"":4057,""9"":2372,""10"":3100}",15,[4],2,[0],81
50057034,90120504,1,[0],5005703,Merle,"{""1"":2547,""2"":3558,""3"":1919,""4"":2349,""5"":1722,""6"":2797,""7"":3767,""8"":4670,""9"":2534,""10"":3370}",13,[5],2,[0],81
50057035,90120505,1,[0],5005703,Dean,"{""1"":3075,""2"":2431,""3"":4348,""4"":4049,""5"":4853,""6"":3410,""7"":1467,""8"":1920,""9"":4181,""10"":3113}",12,[1],2,[0],81
50057036,90120501,1,[0],5005703,Brian,"{""1"":4817,""2"":2580,""3"":3914,""4"":4731,""5"":5253,""6"":3966,""7"":2728,""8"":1890,""9"":4492,""10"":3966}",9,[2],2,[0],100
50057037,90120502,1,[0],5005703,Andrea,"{""1"":4263,""2"":3632,""3"":3225,""4"":3929,""5"":3781,""6"":3632,""7"":2966,""8"":3262,""9"":4040,""10"":4078}",0,[3],2,[0],98
50057038,90120501,1,[0],5005703,Elvis,"{""1"":1868,""2"":2313,""3"":1635,""4"":2016,""5"":1350,""6"":2149,""7"":2698,""8"":3218,""9"":2076,""10"":2520}",0,[4],2,[0],98
50057039,90120505,1,[0],5005703,Jacob,"{""1"":3402,""2"":5471,""3"":2772,""4"":3056,""5"":2387,""6"":3892,""7"":5156,""8"":5708,""9"":3380,""10"":4374}",14,[5],2,[0],81
50057040,90120508,1,[0],5005704,Jessica,"{""1"":3865,""2"":2697,""3"":4549,""4"":4391,""5"":5155,""6"":3681,""7"":1754,""8"":2360,""9"":4499,""10"":3749}",5,[1],2,[0],85
50057041,90120508,1,[0],5005704,Jocelyn,"{""1"":3165,""2"":1624,""3"":2232,""4"":3204,""5"":2683,""6"":1995,""7"":1569,""8"":1015,""9"":3220,""10"":2683}",15,[2],2,[0],92
50057042,90120507,1,[0],5005704,Honey,"{""1"":3956,""2"":3371,""3"":2993,""4"":3646,""5"":3509,""6"":3371,""7"":2752,""8"":3027,""9"":3749,""10"":3784}",32,[3],2,[0],94
50057043,90120503,1,[0],5005704,Erin,"{""1"":2322,""2"":3632,""3"":2105,""4"":2485,""5"":1722,""6"":3096,""7"":4114,""8"":4768,""9"":2587,""10"":3233}",43,[4],2,[0],85
50057044,90120504,1,[0],5005704,Nat,"{""1"":3096,""2"":4582,""3"":2368,""4"":2836,""5"":2312,""6"":4025,""7"":5232,""8"":5297,""9"":3302,""10"":3818}",0,[5],2,[0],85
50057045,90120505,1,[0],5005704,Yvette,"{""1"":2026,""2"":1514,""3"":2437,""4"":3220,""5"":3269,""6"":2270,""7"":1112,""8"":1563,""9"":2996,""10"":2421}",10,[1],2,[0],94
50057046,90120507,1,[0],5005704,Jerome,"{""1"":4961,""2"":2815,""3"":4745,""4"":4786,""5"":4919,""6"":3632,""7"":2421,""8"":1495,""9"":5040,""10"":3821}",12,[2],2,[0],90
50057047,90120507,1,[0],5005704,Ron,"{""1"":4276,""2"":3367,""3"":3292,""4"":4011,""5"":3632,""6"":3519,""7"":3178,""8"":3821,""9"":4049,""10"":3973}",27,[3],2,[0],85
50057048,90120505,1,[0],5005704,Hubery,"{""1"":2247,""2"":3406,""3"":1942,""4"":2380,""5"":1550,""6"":2573,""7"":3395,""8"":4238,""9"":2452,""10"":3178}",3,[4],2,[0],96
50057049,90120505,1,[0],5005704,Roxanne,"{""1"":4052,""2"":4949,""3"":2702,""4"":3120,""5"":2066,""6"":3973,""7"":5608,""8"":5563,""9"":3330,""10"":4465}",33,[5],2,[0],93
50057050,90120504,1,[0],5005705,Vicky,"{""1"":3986,""2"":2745,""3"":4912,""4"":4912,""5"":5470,""6"":3833,""7"":1708,""8"":2172,""9"":4687,""10"":3796}",1,[1],2,[0],96
50057051,90120506,1,[0],5005705,Yedda,"{""1"":4744,""2"":2541,""3"":3855,""4"":4660,""5"":5173,""6"":3906,""7"":2687,""8"":1862,""9"":4424,""10"":3906}",27,[2],2,[0],83
50057052,90120503,1,[0],5005705,Hubery,"{""1"":3103,""2"":3285,""3"":2847,""4"":3249,""5"":2847,""6"":2957,""7"":2884,""8"":3030,""9"":3504,""10"":3322}",12,[3],2,[0],86
50057053,90120508,1,[0],5005705,Truman,"{""1"":2891,""2"":3855,""3"":2694,""4"":2637,""5"":1874,""6"":3103,""7"":4034,""8"":3935,""9"":2628,""10"":3468}",8,[4],2,[0],91
50057054,90120502,1,[0],5005705,Mamie,"{""1"":3712,""2"":4600,""3"":2886,""4"":3010,""5"":2657,""6"":3796,""7"":4413,""8"":4548,""9"":3300,""10"":4125}",7,[5],2,[0],96
50057055,90120501,1,[0],5005705,Augus,"{""1"":2319,""2"":1671,""3"":2725,""4"":3325,""5"":2764,""6"":1968,""7"":1156,""8"":1489,""9"":3084,""10"":2450}",24,[1],2,[0],83
50057056,90120501,1,[0],5005705,Madeline,"{""1"":4433,""2"":2313,""3"":3622,""4"":4294,""5"":4072,""6"":2971,""7"":2120,""8"":1506,""9"":4289,""10"":3654}",3,[2],2,[0],87
50057057,90120501,1,[0],5005705,Jeffrey,"{""1"":4538,""2"":3574,""3"":3494,""4"":4256,""5"":3854,""6"":3735,""7"":3373,""8"":4056,""9"":4297,""10"":4216}",1,[3],2,[0],99
50057058,90120506,1,[0],5005705,Coral,"{""1"":2674,""2"":4048,""3"":2494,""4"":3038,""5"":2036,""6"":3453,""7"":4594,""8"":5003,""9"":2956,""10"":3533}",7,[4],2,[0],94
50057059,90120504,1,[0],5005705,Joseph,"{""1"":3036,""2"":4241,""3"":2287,""4"":2798,""5"":2052,""6"":3333,""7"":4489,""8"":5565,""9"":3020,""10"":4015}",1,[5],2,[0],80
50057060,90120507,1,[0],5005706,Vivian,"{""1"":2494,""2"":2099,""3"":4199,""4"":4077,""5"":4929,""6"":3368,""7"":1404,""8"":1712,""9"":3829,""10"":3013}",2,[1],2,[0],96
50057061,90120505,1,[0],5005706,Xaviera,"{""1"":3588,""2"":2241,""3"":3081,""4"":3832,""5"":3825,""6"":2942,""7"":2127,""8"":1276,""9"":3999,""10"":3226}",3,[2],2,[0],83
50057062,90120503,1,[0],5005706,Gustave,"{""1"":3013,""2"":3191,""3"":2765,""4"":3155,""5"":2765,""6"":2872,""7"":2801,""8"":2942,""9"":3403,""10"":3226}",4,[3],2,[0],84
50057063,90120505,1,[0],5005706,Steven,"{""1"":1787,""2"":2212,""3"":1563,""4"":1929,""5"":1290,""6"":2056,""7"":2581,""8"":3077,""9"":1985,""10"":2411}",5,[4],2,[0],85
50057064,90120502,1,[0],5005706,Frances,"{""1"":2680,""2"":3744,""3"":2019,""4"":2471,""5"":1812,""6"":2942,""7"":3963,""8"":4914,""9"":2666,""10"":3545}",1,[5],2,[0],89
50057065,90120505,1,[0],5005706,Wallis,"{""1"":2743,""2"":2340,""3"":4305,""4"":4440,""5"":5475,""6"":3783,""7"":1591,""8"":1856,""9"":4118,""10"":3236}",1,[1],2,[0],88
50057066,90120507,1,[0],5005706,Marian,"{""1"":3587,""2"":1840,""3"":2531,""4"":3632,""5"":3042,""6"":2262,""7"":1779,""8"":1151,""9"":3650,""10"":3042}",1,[2],2,[0],93
50057067,90120502,1,[0],5005706,Miles,"{""1"":2769,""2"":2613,""3"":2418,""4"":3003,""5"":2730,""6"":2652,""7"":2340,""8"":2925,""9"":3042,""10"":3042}",20,[3],2,[0],88
50057068,90120505,1,[0],5005706,Chloe,"{""1"":3896,""2"":5568,""3"":2773,""4"":3215,""5"":2206,""6"":3743,""7"":4917,""8"":5459,""9"":3556,""10"":4329}",8,[4],2,[0],86
50057069,90120504,1,[0],5005706,Yves,"{""1"":2527,""2"":4212,""3"":2188,""4"":2718,""5"":2102,""6"":3510,""7"":4664,""8"":5187,""9"":2963,""10"":3705}",0,[5],2,[0],84
50057070,90120503,1,[0],5005707,Don,"{""1"":3383,""2"":2119,""3"":3294,""4"":4200,""5"":3915,""6"":2793,""7"":1418,""8"":1804,""9"":3910,""10"":3330}",3,[1],2,[0],86
50057071,90120501,1,[0],5005707,Rudolf,"{""1"":3294,""2"":1690,""3"":2324,""4"":3335,""5"":2793,""6"":2077,""7"":1633,""8"":1056,""9"":3351,""10"":2793}",23,[2],2,[0],92
50057072,90120508,1,[0],5005707,Marjorie,"{""1"":4404,""2"":3652,""3"":3365,""4"":3759,""5"":3294,""6"":3509,""7"":3473,""8"":3652,""9"":3831,""10"":3938}",1,[3],2,[0],80
50057073,90120506,1,[0],5005707,Alva,"{""1"":2288,""2"":3136,""3"":1837,""4"":2252,""5"":1769,""6"":2614,""7"":2653,""8"":3609,""9"":2234,""10"":2757}",33,[4],2,[0],94
50057074,90120502,1,[0],5005707,Andre,"{""1"":3673,""2"":4898,""3"":2556,""4"":2952,""5"":2281,""6"":4046,""7"":5352,""8"":5062,""9"":3265,""10"":4081}",10,[5],2,[0],83
50057075,90120501,1,[0],5005707,Julie,"{""1"":3225,""2"":2489,""3"":4529,""4"":4257,""5"":4945,""6"":3466,""7"":1560,""8"":1929,""9"":4396,""10"":3387}",39,[1],2,[0],100
50057076,90120505,1,[0],5005707,April,"{""1"":3623,""2"":1859,""3"":2556,""4"":3669,""5"":3072,""6"":2285,""7"":1796,""8"":1162,""9"":3686,""10"":3072}",16,[2],2,[0],91
50057077,90120501,1,[0],5005707,Katherine,"{""1"":4371,""2"":3702,""3"":3584,""4"":4214,""5"":3781,""6"":3781,""7"":3466,""8"":3663,""9"":4371,""10"":4489}",33,[3],2,[0],84
50057078,90120506,1,[0],5005707,Hannah,"{""1"":2552,""2"":3450,""3"":2021,""4"":2510,""5"":1740,""6"":2599,""7"":3021,""8"":4190,""9"":2647,""10"":3033}",9,[4],2,[0],93
50057079,90120507,1,[0],5005707,Roderick,"{""1"":3120,""2"":4584,""3"":2209,""4"":2745,""5"":2068,""6"":3702,""7"":4967,""8"":5183,""9"":3025,""10"":3820}",25,[5],2,[0],99
50057080,90120501,1,[0],5005708,Carr,"{""1"":4062,""2"":2458,""3"":4989,""4"":4740,""5"":5759,""6"":3977,""7"":1692,""8"":1999,""9"":4642,""10"":3868}",1,[1],2,[0],90
50057081,90120508,1,[0],5005708,Wayne,"{""1"":3534,""2"":2256,""3"":3181,""4"":3908,""5"":4512,""6"":3362,""7"":2227,""8"":1193,""9"":3861,""10"":3326}",10,[2],2,[0],88
50057082,90120504,1,[0],5005708,Berg,"{""1"":1808,""2"":2025,""3"":1844,""4"":2386,""5"":2133,""6"":2097,""7"":1844,""8"":2169,""9"":2350,""10"":2314}",32,[3],2,[0],86
50057083,90120502,1,[0],5005708,Poppy,"{""1"":2701,""2"":3991,""3"":2343,""4"":2612,""5"":1715,""6"":2711,""7"":3525,""8"":4100,""9"":2748,""10"":3362}",24,[4],2,[0],83
50057084,90120503,1,[0],5005708,Ada,"{""1"":3547,""2"":4946,""3"":2796,""4"":2981,""5"":2455,""6"":4447,""7"":5781,""8"":5922,""9"":3268,""10"":4411}",26,[5],2,[0],97
50057085,90120507,1,[0],5005708,Penny,"{""1"":4885,""2"":2895,""3"":5350,""4"":5397,""5"":5047,""6"":3540,""7"":1861,""8"":2199,""9"":5392,""10"":4375}",21,[1],2,[0],87
50057086,90120508,1,[0],5005708,Marlon,"{""1"":3476,""2"":2228,""3"":2494,""4"":3705,""5"":3722,""6"":2745,""7"":1814,""8"":1332,""9"":3818,""10"":3102}",17,[2],2,[0],82
50057087,90120505,1,[0],5005708,Horace,"{""1"":3023,""2"":2585,""3"":2426,""4"":3023,""5"":2346,""6"":2386,""7"":2346,""8"":2784,""9"":3181,""10"":2982}",9,[3],2,[0],80
50057088,90120502,1,[0],5005708,Blair,"{""1"":2541,""2"":3484,""3"":2041,""4"":2501,""5"":1965,""6"":2903,""7"":2947,""8"":4008,""9"":2482,""10"":3062}",20,[4],2,[0],88
50057089,90120506,1,[0],5005708,Walter,"{""1"":2792,""2"":4200,""3"":2231,""4"":2772,""5"":2004,""6"":3579,""7"":4860,""8"":4732,""9"":3309,""10"":3977}",9,[5],2,[0],93
50057090,90120504,1,[0],5005709,Sabina,"{""1"":3028,""2"":2395,""3"":4282,""4"":3988,""5"":4780,""6"":3358,""7"":1446,""8"":1891,""9"":4118,""10"":3066}",10,[1],2,[0],81
50057091,90120503,1,[0],5005709,Kennedy,"{""1"":4912,""2"":2541,""3"":4417,""4"":4576,""5"":4366,""6"":3212,""7"":2278,""8"":1752,""9"":4643,""10"":3833}",7,[2],2,[0],87
50057092,90120508,1,[0],5005709,Deirdre,"{""1"":3249,""2"":2811,""3"":2482,""4"":3358,""5"":3249,""6"":3139,""7"":2555,""8"":2738,""9"":3395,""10"":3285}",5,[3],2,[0],87
50057093,90120505,1,[0],5005709,William,"{""1"":2563,""2"":3767,""3"":2760,""4"":2637,""5"":2278,""6"":3541,""7"":3986,""8"":3782,""9"":3008,""10"":3285}",13,[4],2,[0],82
50057094,90120507,1,[0],5005709,Louise,"{""1"":3712,""2"":4600,""3"":2886,""4"":3010,""5"":2657,""6"":3796,""7"":4413,""8"":4548,""9"":3300,""10"":4125}",3,[5],2,[0],92
50057095,90120503,1,[0],5005709,Lester,"{""1"":3416,""2"":2377,""3"":4202,""4"":4618,""5"":4499,""6"":3212,""7"":1591,""8"":2052,""9"":4481,""10"":3453}",50,[1],2,[0],81
50057096,90120502,1,[0],5005709,Upton,"{""1"":4849,""2"":2827,""3"":4506,""4"":5126,""5"":4542,""6"":3574,""7"":2827,""8"":1947,""9"":5012,""10"":4297}",7,[2],2,[0],93
50057097,90120506,1,[0],5005709,Aubrey,"{""1"":4216,""2"":3735,""3"":3735,""4"":4216,""5"":3895,""6"":4015,""7"":3774,""8"":3854,""9"":4377,""10"":4417}",3,[3],2,[0],95
50057098,90120502,1,[0],5005709,Abbott,"{""1"":2385,""2"":3614,""3"":2060,""4"":2526,""5"":1645,""6"":2730,""7"":3601,""8"":4497,""9"":2602,""10"":3373}",55,[4],2,[0],99
50057099,90120506,1,[0],5005709,Bernie,"{""1"":3180,""2"":4674,""3"":2253,""4"":2798,""5"":2108,""6"":3774,""7"":5063,""8"":5284,""9"":3084,""10"":3895}",19,[5],2,[0],80
50057100,90120502,1,[0],5005710,Diana,"{""1"":4102,""2"":2830,""3"":4705,""4"":4832,""5"":5473,""6"":3907,""7"":1924,""8"":2477,""9"":4865,""10"":3907}",23,[1],2,[0],80
50057101,90120501,1,[0],5005710,Corey,"{""1"":4789,""2"":2565,""3"":3892,""4"":4705,""5"":5222,""6"":3943,""7"":2713,""8"":1880,""9"":4467,""10"":3943}",11,[2],2,[0],100
50057102,90120508,1,[0],5005710,Winifred,"{""1"":2727,""2"":2617,""3"":2322,""4"":2838,""5"":2432,""6"":2359,""7"":2101,""8"":2543,""9"":3059,""10"":2912}",14,[3],2,[0],89
50057103,90120504,1,[0],5005710,Bradley,"{""1"":2853,""2"":3671,""3"":2388,""4"":2663,""5"":1869,""6"":2948,""7"":3737,""8"":3973,""9"":2713,""10"":3428}",16,[4],2,[0],100
50057104,90120503,1,[0],5005710,Wanda,"{""1"":3615,""2"":5042,""3"":2851,""4"":3039,""5"":2502,""6"":4533,""7"":5893,""8"":6037,""9"":3332,""10"":4496}",21,[5],2,[0],93
50057105,90120504,1,[0],5005710,Kristin,"{""1"":3449,""2"":2400,""3"":4243,""4"":4662,""5"":4543,""6"":3243,""7"":1605,""8"":2071,""9"":4524,""10"":3487}",51,[1],2,[0],85
50057106,90120507,1,[0],5005710,Hyman,"{""1"":4103,""2"":2562,""3"":3523,""4"":4382,""5"":4375,""6"":3365,""7"":2432,""8"":1460,""9"":4573,""10"":3689}",5,[2],2,[0],81
50057107,90120604,1,[0],5005710,Mildred,"{""1"":2148,""2"":2432,""3"":2230,""4"":2636,""5"":2595,""6"":2473,""7"":1946,""8"":2595,""9"":2595,""10"":2757}",7,[3],2,[0],84
50057108,90120601,1,[0],5005710,Bruce,"{""1"":4050,""2"":5789,""3"":2882,""4"":3343,""5"":2292,""6"":3892,""7"":5112,""8"":5676,""9"":3697,""10"":4500}",10,[4],2,[0],92
50057109,90120607,1,[0],5005710,Simon,"{""1"":2627,""2"":4378,""3"":2275,""4"":2826,""5"":2185,""6"":3649,""7"":4849,""8"":5392,""9"":3081,""10"":3851}",8,[5],2,[0],97
50058010,90120602,1,[0],5005801,Broderick,"{""1"":2793,""2"":1944,""3"":3437,""4"":3777,""5"":3680,""6"":2628,""7"":1301,""8"":1678,""9"":3665,""10"":2825}",26,[1],2,[0],95
50058011,90120605,1,[0],5005801,Elroy,"{""1"":4193,""2"":2391,""3"":3757,""4"":4155,""5"":4867,""6"":3744,""7"":2575,""8"":1330,""9"":4099,""10"":3514}",3,[2],2,[0],99
50058012,90120608,1,[0],5005801,Hamiltion,"{""1"":2430,""2"":2332,""3"":2069,""4"":2529,""5"":2168,""6"":2102,""7"":1872,""8"":2266,""9"":2726,""10"":2595}",12,[3],2,[0],90
50058013,90120603,1,[0],5005801,Theodore,"{""1"":2453,""2"":3626,""3"":2128,""4"":2373,""5"":1558,""6"":2463,""7"":3202,""8"":3725,""9"":2496,""10"":3054}",11,[4],2,[0],100
50058014,90120602,1,[0],5005801,Hermosa,"{""1"":3370,""2"":4493,""3"":2345,""4"":2708,""5"":2092,""6"":3711,""7"":4910,""8"":4644,""9"":2995,""10"":3744}",11,[5],2,[0],84
50058015,90120604,1,[0],5005801,Vivien,"{""1"":3339,""2"":2284,""3"":3698,""4"":4113,""5"":4146,""6"":2926,""7"":1431,""8"":1745,""9"":3946,""10"":3252}",19,[1],2,[0],97
50058016,90120605,1,[0],5005801,Rory,"{""1"":2160,""2"":1387,""3"":2186,""4"":2825,""5"":2583,""6"":1879,""7"":1387,""8"":867,""9"":2948,""10"":2276}",1,[2],2,[0],87
50058017,90120608,1,[0],5005801,Faithe,"{""1"":2565,""2"":2421,""3"":2240,""4"":2782,""5"":2529,""6"":2456,""7"":2168,""8"":2709,""9"":2818,""10"":2818}",8,[3],2,[0],88
50058018,90120606,1,[0],5005801,Veronica,"{""1"":2309,""2"":3165,""3"":1854,""4"":2273,""5"":1784,""6"":2638,""7"":2677,""8"":3642,""9"":2254,""10"":2782}",6,[4],2,[0],85
50058019,90120601,1,[0],5005801,Wright,"{""1"":2861,""2"":4205,""3"":2027,""4"":2518,""5"":1896,""6"":3396,""7"":4556,""8"":4754,""9"":2774,""10"":3505}",3,[5],2,[0],94
50058020,90120603,1,[0],5005802,Ogden,"{""1"":2361,""2"":2013,""3"":3705,""4"":3821,""5"":4712,""6"":3255,""7"":1369,""8"":1597,""9"":3544,""10"":2785}",10,[1],2,[0],89
50058021,90120607,1,[0],5005802,Devin,"{""1"":3396,""2"":2121,""3"":2916,""4"":3628,""5"":3621,""6"":2785,""7"":2013,""8"":1208,""9"":3785,""10"":3054}",25,[2],2,[0],83
50058022,90120604,1,[0],5005802,Modesty,"{""1"":2483,""2"":2383,""3"":2114,""4"":2584,""5"":2215,""6"":2148,""7"":1913,""8"":2316,""9"":2785,""10"":2651}",22,[3],2,[0],89
50058023,90120607,1,[0],5005802,Christopher,"{""1"":2386,""2"":3584,""3"":2084,""4"":2425,""5"":1680,""6"":2852,""7"":3752,""8"":4040,""9"":2443,""10"":3121}",9,[4],2,[0],93
50058024,90120605,1,[0],5005802,Alvin,"{""1"":3020,""2"":4470,""3"":2310,""4"":2767,""5"":2255,""6"":3926,""7"":5104,""8"":5168,""9"":3222,""10"":3725}",2,[5],2,[0],94
50058025,90120601,1,[0],5005802,Hedda,"{""1"":4032,""2"":2776,""3"":4967,""4"":4967,""5"":5532,""6"":3876,""7"":1728,""8"":2197,""9"":4740,""10"":3839}",20,[1],2,[0],99
50058026,90120608,1,[0],5005802,Geraldine,"{""1"":4967,""2"":2570,""3"":4467,""4"":4627,""5"":4415,""6"":3248,""7"":2303,""8"":1772,""9"":4696,""10"":3876}",31,[2],2,[0],87
50058027,90120605,1,[0],5005802,Teresa,"{""1"":3359,""2"":2695,""3"":2731,""4"":3286,""5"":2731,""6"":2916,""7"":2916,""8"":3396,""9"":3322,""10"":3322}",1,[3],2,[0],80
50058028,90120608,1,[0],5005802,Egbert,"{""1"":3687,""2"":5271,""3"":2625,""4"":3044,""5"":2088,""6"":3544,""7"":4655,""8"":5168,""9"":3366,""10"":4098}",32,[4],2,[0],92
50058029,90120607,1,[0],5005802,Ivan,"{""1"":2924,""2"":4297,""3"":2071,""4"":2573,""5"":1938,""6"":3469,""7"":4655,""8"":4858,""9"":2835,""10"":3581}",11,[5],2,[0],81
50058030,90120601,1,[0],5005803,Wendell,"{""1"":4318,""2"":2522,""3"":4493,""4"":4493,""5"":4442,""6"":3119,""7"":1604,""8"":2303,""9"":4359,""10"":3667}",14,[1],2,[0],85
50058031,90120601,1,[0],5005803,Moore,"{""1"":4375,""2"":2495,""3"":3921,""4"":4335,""5"":5079,""6"":3907,""7"":2687,""8"":1388,""9"":4277,""10"":3667}",2,[2],2,[0],94
50058032,90120608,1,[0],5005803,Horace,"{""1"":3941,""2"":3359,""3"":2982,""4"":3633,""5"":3496,""6"":3359,""7"":2742,""8"":3016,""9"":3736,""10"":3770}",31,[3],2,[0],91
50058033,90120606,1,[0],5005803,Chasel,"{""1"":2468,""2"":2550,""3"":1974,""4"":2156,""5"":1493,""6"":2262,""7"":2673,""8"":3551,""9"":2193,""10"":2810}",55,[4],2,[0],83
50058034,90120604,1,[0],5005803,Elizabeth,"{""1"":3362,""2"":4688,""3"":2651,""4"":2826,""5"":2327,""6"":4215,""7"":5480,""8"":5614,""9"":3098,""10"":4181}",92,[5],2,[0],96
50058035,90120605,1,[0],5005803,April,"{""1"":4235,""2"":2563,""3"":5203,""4"":4942,""5"":6006,""6"":4147,""7"":1764,""8"":2085,""9"":4841,""10"":4034}",7,[1],2,[0],96
50058036,90120601,1,[0],5005803,Duke,"{""1"":4162,""2"":2171,""3"":3400,""4"":4032,""5"":3823,""6"":2790,""7"":1991,""8"":1414,""9"":4026,""10"":3431}",9,[2],2,[0],90
50058037,90120602,1,[0],5005803,Werner,"{""1"":2149,""2"":2111,""3"":1923,""4"":2488,""5"":2111,""6"":2375,""7"":2412,""8"":2149,""9"":2639,""10"":2375}",12,[3],2,[0],86
