Id,CardId,Quality,Star,AbilityAdd,Sklv,AbilityRatio,Power
102006201,102006,2,1,"{""1"":29,""2"":17,""3"":27,""4"":33,""5"":34,""6"":24,""7"":16,""8"":11,""9"":34,""10"":27}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":78,""2"":59,""3"":76,""4"":81,""5"":79,""6"":69,""7"":62,""8"":61,""9"":85,""10"":77}",25
102006202,102006,2,2,"{""1"":59,""2"":33,""3"":55,""4"":65,""5"":67,""6"":48,""7"":32,""8"":21,""9"":67,""10"":54}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":78,""2"":64,""3"":76,""4"":86,""5"":79,""6"":74,""7"":62,""8"":66,""9"":85,""10"":82}",50
102006203,102006,2,3,"{""1"":88,""2"":50,""3"":82,""4"":98,""5"":101,""6"":72,""7"":48,""8"":32,""9"":101,""10"":81}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":83,""2"":69,""3"":76,""4"":86,""5"":84,""6"":79,""7"":62,""8"":66,""9"":85,""10"":87}",75
102006204,102006,2,4,"{""1"":118,""2"":66,""3"":109,""4"":130,""5"":135,""6"":97,""7"":64,""8"":43,""9"":134,""10"":108}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":83,""2"":69,""3"":81,""4"":91,""5"":84,""6"":79,""7"":67,""8"":71,""9"":90,""10"":87}",100
102006205,102006,2,5,"{""1"":147,""2"":83,""3"":137,""4"":163,""5"":168,""6"":121,""7"":80,""8"":53,""9"":168,""10"":135}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":83,""2"":69,""3"":81,""4"":96,""5"":89,""6"":84,""7"":67,""8"":76,""9"":95,""10"":87}",126
102006300,102006,3,0,"{""1"":176,""2"":99,""3"":164,""4"":196,""5"":202,""6"":145,""7"":96,""8"":64,""9"":202,""10"":162}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":88,""2"":74,""3"":86,""4"":96,""5"":89,""6"":84,""7"":72,""8"":76,""9"":95,""10"":92}",151
102007201,102007,2,1,"{""1"":23,""2"":31,""3"":18,""4"":22,""5"":15,""6"":23,""7"":27,""8"":37,""9"":24,""10"":27}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":77,""2"":73,""3"":62,""4"":75,""5"":73,""6"":66,""7"":64,""8"":76,""9"":89,""10"":77}",25
102007202,102007,2,2,"{""1"":45,""2"":61,""3"":36,""4"":45,""5"":31,""6"":46,""7"":54,""8"":74,""9"":47,""10"":54}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":77,""2"":78,""3"":62,""4"":80,""5"":73,""6"":71,""7"":64,""8"":81,""9"":89,""10"":82}",49
102007203,102007,2,3,"{""1"":68,""2"":92,""3"":54,""4"":67,""5"":46,""6"":69,""7"":81,""8"":112,""9"":71,""10"":81}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":82,""2"":83,""3"":62,""4"":80,""5"":78,""6"":76,""7"":64,""8"":81,""9"":89,""10"":87}",74
102007204,102007,2,4,"{""1"":91,""2"":123,""3"":72,""4"":89,""5"":62,""6"":92,""7"":107,""8"":149,""9"":94,""10"":108}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":82,""2"":83,""3"":67,""4"":85,""5"":78,""6"":76,""7"":69,""8"":86,""9"":94,""10"":87}",99
102007205,102007,2,5,"{""1"":113,""2"":153,""3"":90,""4"":112,""5"":77,""6"":116,""7"":134,""8"":186,""9"":118,""10"":135}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":82,""2"":83,""3"":67,""4"":90,""5"":83,""6"":81,""7"":69,""8"":91,""9"":99,""10"":87}",123
102007300,102007,3,0,"{""1"":136,""2"":184,""3"":108,""4"":134,""5"":93,""6"":139,""7"":161,""8"":223,""9"":141,""10"":162}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":87,""2"":88,""3"":72,""4"":90,""5"":83,""6"":81,""7"":74,""8"":91,""9"":99,""10"":92}",148
102008201,102008,2,1,"{""1"":31,""2"":20,""3"":22,""4"":33,""5"":33,""6"":24,""7"":16,""8"":12,""9"":34,""10"":27}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":81,""2"":70,""3"":62,""4"":81,""5"":77,""6"":69,""7"":62,""8"":67,""9"":85,""10"":78}",25
102008202,102008,2,2,"{""1"":61,""2"":39,""3"":44,""4"":65,""5"":66,""6"":48,""7"":32,""8"":23,""9"":67,""10"":55}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":81,""2"":75,""3"":62,""4"":86,""5"":77,""6"":74,""7"":62,""8"":72,""9"":85,""10"":83}",50
102008203,102008,2,3,"{""1"":92,""2"":59,""3"":66,""4"":98,""5"":98,""6"":72,""7"":48,""8"":35,""9"":101,""10"":82}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":86,""2"":80,""3"":62,""4"":86,""5"":82,""6"":79,""7"":62,""8"":72,""9"":85,""10"":88}",75
102008204,102008,2,4,"{""1"":122,""2"":78,""3"":88,""4"":130,""5"":131,""6"":97,""7"":64,""8"":47,""9"":134,""10"":109}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":86,""2"":80,""3"":67,""4"":91,""5"":82,""6"":79,""7"":67,""8"":77,""9"":90,""10"":88}",100
102008205,102008,2,5,"{""1"":153,""2"":98,""3"":110,""4"":163,""5"":164,""6"":121,""7"":80,""8"":59,""9"":168,""10"":137}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":86,""2"":80,""3"":67,""4"":96,""5"":87,""6"":84,""7"":67,""8"":82,""9"":95,""10"":88}",125
102008300,102008,3,0,"{""1"":184,""2"":118,""3"":132,""4"":196,""5"":197,""6"":145,""7"":96,""8"":70,""9"":202,""10"":164}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":91,""2"":85,""3"":72,""4"":96,""5"":87,""6"":84,""7"":72,""8"":82,""9"":95,""10"":93}",150
102009201,102009,2,1,"{""1"":21,""2"":32,""3"":18,""4"":22,""5"":14,""6"":24,""7"":31,""8"":39,""9"":23,""10"":29}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":71,""2"":75,""3"":62,""4"":74,""5"":68,""6"":68,""7"":74,""8"":80,""9"":86,""10"":84}",25
102009202,102009,2,2,"{""1"":42,""2"":63,""3"":36,""4"":44,""5"":29,""6"":48,""7"":63,""8"":78,""9"":45,""10"":59}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":71,""2"":80,""3"":62,""4"":79,""5"":68,""6"":73,""7"":74,""8"":85,""9"":86,""10"":89}",51
102009203,102009,2,3,"{""1"":62,""2"":95,""3"":54,""4"":66,""5"":43,""6"":71,""7"":94,""8"":118,""9"":68,""10"":88}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":76,""2"":85,""3"":62,""4"":79,""5"":73,""6"":78,""7"":74,""8"":85,""9"":86,""10"":94}",76
102009204,102009,2,4,"{""1"":83,""2"":126,""3"":72,""4"":88,""5"":57,""6"":95,""7"":126,""8"":157,""9"":91,""10"":118}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":76,""2"":85,""3"":67,""4"":84,""5"":73,""6"":78,""7"":79,""8"":90,""9"":91,""10"":94}",101
102009205,102009,2,5,"{""1"":104,""2"":158,""3"":90,""4"":110,""5"":72,""6"":119,""7"":157,""8"":196,""9"":113,""10"":147}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":76,""2"":85,""3"":67,""4"":89,""5"":78,""6"":83,""7"":79,""8"":95,""9"":96,""10"":94}",127
102009300,102009,3,0,"{""1"":125,""2"":189,""3"":108,""4"":132,""5"":86,""6"":143,""7"":188,""8"":235,""9"":136,""10"":176}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":81,""2"":90,""3"":72,""4"":89,""5"":78,""6"":83,""7"":84,""8"":95,""9"":96,""10"":99}",152
102010201,102010,2,1,"{""1"":27,""2"":17,""3"":31,""4"":33,""5"":32,""6"":23,""7"":12,""8"":14,""9"":34,""10"":27}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":79,""2"":61,""3"":81,""4"":83,""5"":72,""6"":65,""7"":62,""8"":57,""9"":87,""10"":76}",25
102010202,102010,2,2,"{""1"":54,""2"":34,""3"":61,""4"":67,""5"":63,""6"":46,""7"":24,""8"":28,""9"":69,""10"":53}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":79,""2"":66,""3"":81,""4"":88,""5"":72,""6"":70,""7"":62,""8"":62,""9"":87,""10"":81}",50
102010203,102010,2,3,"{""1"":82,""2"":51,""3"":92,""4"":100,""5"":95,""6"":68,""7"":36,""8"":42,""9"":103,""10"":80}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":84,""2"":71,""3"":81,""4"":88,""5"":77,""6"":75,""7"":62,""8"":62,""9"":87,""10"":86}",75
102010204,102010,2,4,"{""1"":109,""2"":68,""3"":122,""4"":134,""5"":127,""6"":91,""7"":48,""8"":56,""9"":138,""10"":106}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":84,""2"":71,""3"":86,""4"":93,""5"":77,""6"":75,""7"":67,""8"":67,""9"":92,""10"":86}",100
102010205,102010,2,5,"{""1"":136,""2"":85,""3"":153,""4"":167,""5"":158,""6"":114,""7"":60,""8"":70,""9"":172,""10"":133}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":84,""2"":71,""3"":86,""4"":98,""5"":82,""6"":80,""7"":67,""8"":72,""9"":97,""10"":86}",125
102010300,102010,3,0,"{""1"":163,""2"":102,""3"":184,""4"":200,""5"":190,""6"":137,""7"":72,""8"":84,""9"":207,""10"":160}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":89,""2"":76,""3"":91,""4"":98,""5"":82,""6"":80,""7"":72,""8"":72,""9"":97,""10"":91}",150
102011201,102011,2,1,"{""1"":27,""2"":23,""3"":21,""4"":27,""5"":21,""6"":21,""7"":21,""8"":25,""9"":28,""10"":26}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":81,""2"":65,""3"":66,""4"":76,""5"":64,""6"":60,""7"":64,""8"":70,""9"":85,""10"":75}",24
102011202,102011,2,2,"{""1"":53,""2"":46,""3"":43,""4"":53,""5"":41,""6"":42,""7"":41,""8"":49,""9"":56,""10"":53}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":81,""2"":70,""3"":66,""4"":81,""5"":64,""6"":65,""7"":64,""8"":75,""9"":85,""10"":80}",48
102011203,102011,2,3,"{""1"":80,""2"":68,""3"":64,""4"":80,""5"":62,""6"":63,""7"":62,""8"":74,""9"":84,""10"":79}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":86,""2"":75,""3"":66,""4"":81,""5"":69,""6"":70,""7"":64,""8"":75,""9"":85,""10"":85}",72
102011204,102011,2,4,"{""1"":106,""2"":91,""3"":85,""4"":106,""5"":83,""6"":84,""7"":83,""8"":98,""9"":112,""10"":105}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":86,""2"":75,""3"":71,""4"":86,""5"":69,""6"":70,""7"":69,""8"":80,""9"":90,""10"":85}",95
102011205,102011,2,5,"{""1"":133,""2"":114,""3"":107,""4"":133,""5"":103,""6"":105,""7"":103,""8"":123,""9"":140,""10"":131}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":86,""2"":75,""3"":71,""4"":91,""5"":74,""6"":75,""7"":69,""8"":85,""9"":95,""10"":85}",119
102011300,102011,3,0,"{""1"":160,""2"":137,""3"":128,""4"":160,""5"":124,""6"":126,""7"":124,""8"":147,""9"":168,""10"":158}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":91,""2"":80,""3"":76,""4"":91,""5"":74,""6"":75,""7"":74,""8"":85,""9"":95,""10"":90}",143
102012201,102012,2,1,"{""1"":24,""2"":31,""3"":19,""4"":22,""5"":14,""6"":21,""7"":27,""8"":31,""9"":23,""10"":28}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":80,""2"":74,""3"":65,""4"":74,""5"":65,""6"":60,""7"":64,""8"":63,""9"":87,""10"":81}",24
102012202,102012,2,2,"{""1"":47,""2"":62,""3"":38,""4"":44,""5"":27,""6"":42,""7"":54,""8"":62,""9"":46,""10"":57}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":80,""2"":79,""3"":65,""4"":79,""5"":65,""6"":65,""7"":64,""8"":68,""9"":87,""10"":86}",48
102012203,102012,2,3,"{""1"":71,""2"":93,""3"":57,""4"":66,""5"":41,""6"":63,""7"":81,""8"":93,""9"":69,""10"":85}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":85,""2"":84,""3"":65,""4"":79,""5"":70,""6"":70,""7"":64,""8"":68,""9"":87,""10"":91}",72
102012204,102012,2,4,"{""1"":95,""2"":124,""3"":76,""4"":88,""5"":55,""6"":84,""7"":107,""8"":123,""9"":92,""10"":113}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":85,""2"":84,""3"":70,""4"":84,""5"":70,""6"":70,""7"":69,""8"":73,""9"":92,""10"":91}",96
102012205,102012,2,5,"{""1"":118,""2"":155,""3"":95,""4"":110,""5"":68,""6"":105,""7"":134,""8"":154,""9"":115,""10"":142}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":85,""2"":84,""3"":70,""4"":89,""5"":75,""6"":75,""7"":69,""8"":78,""9"":97,""10"":91}",120
102012300,102012,3,0,"{""1"":142,""2"":186,""3"":113,""4"":132,""5"":82,""6"":126,""7"":161,""8"":185,""9"":138,""10"":170}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":90,""2"":89,""3"":75,""4"":89,""5"":75,""6"":75,""7"":74,""8"":78,""9"":97,""10"":96}",144
102013201,102013,2,1,"{""1"":21,""2"":32,""3"":18,""4"":22,""5"":13,""6"":21,""7"":30,""8"":37,""9"":22,""10"":27}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":71,""2"":76,""3"":63,""4"":75,""5"":62,""6"":61,""7"":72,""8"":76,""9"":85,""10"":76}",24
102013202,102013,2,2,"{""1"":42,""2"":64,""3"":37,""4"":45,""5"":26,""6"":43,""7"":61,""8"":74,""9"":45,""10"":53}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":71,""2"":81,""3"":63,""4"":80,""5"":62,""6"":66,""7"":72,""8"":81,""9"":85,""10"":81}",49
102013203,102013,2,3,"{""1"":62,""2"":96,""3"":55,""4"":67,""5"":39,""6"":64,""7"":91,""8"":112,""9"":67,""10"":80}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":76,""2"":86,""3"":63,""4"":80,""5"":67,""6"":71,""7"":72,""8"":81,""9"":85,""10"":86}",73
102013204,102013,2,4,"{""1"":83,""2"":128,""3"":73,""4"":89,""5"":52,""6"":85,""7"":122,""8"":149,""9"":90,""10"":106}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":76,""2"":86,""3"":68,""4"":85,""5"":67,""6"":71,""7"":77,""8"":86,""9"":90,""10"":86}",98
102013205,102013,2,5,"{""1"":104,""2"":160,""3"":91,""4"":112,""5"":65,""6"":107,""7"":152,""8"":186,""9"":112,""10"":133}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":76,""2"":86,""3"":68,""4"":90,""5"":72,""6"":76,""7"":77,""8"":91,""9"":95,""10"":86}",122
102013300,102013,3,0,"{""1"":125,""2"":192,""3"":110,""4"":134,""5"":78,""6"":128,""7"":183,""8"":223,""9"":134,""10"":160}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":81,""2"":91,""3"":73,""4"":90,""5"":72,""6"":76,""7"":82,""8"":91,""9"":95,""10"":91}",147
102014201,102014,2,1,"{""1"":26,""2"":16,""3"":29,""4"":36,""5"":33,""6"":23,""7"":12,""8"":14,""9"":33,""10"":27}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":75,""2"":58,""3"":76,""4"":90,""5"":75,""6"":66,""7"":62,""8"":59,""9"":84,""10"":78}",25
102014202,102014,2,2,"{""1"":51,""2"":32,""3"":57,""4"":72,""5"":66,""6"":46,""7"":24,""8"":29,""9"":66,""10"":55}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":75,""2"":63,""3"":76,""4"":95,""5"":75,""6"":71,""7"":62,""8"":64,""9"":84,""10"":83}",50
102014203,102014,2,3,"{""1"":77,""2"":49,""3"":86,""4"":109,""5"":99,""6"":69,""7"":36,""8"":43,""9"":100,""10"":82}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":80,""2"":68,""3"":76,""4"":95,""5"":80,""6"":76,""7"":62,""8"":64,""9"":84,""10"":88}",75
102014204,102014,2,4,"{""1"":103,""2"":65,""3"":114,""4"":145,""5"":132,""6"":92,""7"":48,""8"":58,""9"":133,""10"":109}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":80,""2"":68,""3"":81,""4"":100,""5"":80,""6"":76,""7"":67,""8"":69,""9"":89,""10"":88}",100
102014205,102014,2,5,"{""1"":129,""2"":81,""3"":143,""4"":181,""5"":165,""6"":116,""7"":60,""8"":72,""9"":166,""10"":137}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":80,""2"":68,""3"":81,""4"":105,""5"":85,""6"":81,""7"":67,""8"":74,""9"":94,""10"":88}",125
102014300,102014,3,0,"{""1"":154,""2"":97,""3"":171,""4"":217,""5"":198,""6"":139,""7"":72,""8"":87,""9"":199,""10"":164}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":85,""2"":73,""3"":86,""4"":105,""5"":85,""6"":81,""7"":72,""8"":74,""9"":94,""10"":93}",150
102015201,102015,2,1,"{""1"":25,""2"":23,""3"":22,""4"":27,""5"":25,""6"":24,""7"":21,""8"":26,""9"":27,""10"":27}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":76,""2"":67,""3"":67,""4"":77,""5"":75,""6"":68,""7"":65,""8"":75,""9"":83,""10"":78}",25
102015202,102015,2,2,"{""1"":50,""2"":47,""3"":43,""4"":54,""5"":49,""6"":48,""7"":42,""8"":53,""9"":55,""10"":55}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":76,""2"":72,""3"":67,""4"":82,""5"":75,""6"":73,""7"":65,""8"":80,""9"":83,""10"":83}",50
102015203,102015,2,3,"{""1"":75,""2"":70,""3"":65,""4"":81,""5"":74,""6"":71,""7"":63,""8"":79,""9"":82,""10"":82}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":81,""2"":77,""3"":67,""4"":82,""5"":80,""6"":78,""7"":65,""8"":80,""9"":83,""10"":88}",74
102015204,102015,2,4,"{""1"":99,""2"":94,""3"":87,""4"":108,""5"":98,""6"":95,""7"":84,""8"":105,""9"":109,""10"":109}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":81,""2"":77,""3"":72,""4"":87,""5"":80,""6"":78,""7"":70,""8"":85,""9"":88,""10"":88}",99
102015205,102015,2,5,"{""1"":124,""2"":117,""3"":109,""4"":135,""5"":123,""6"":119,""7"":105,""8"":131,""9"":137,""10"":137}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":81,""2"":77,""3"":72,""4"":92,""5"":85,""6"":83,""7"":70,""8"":90,""9"":93,""10"":88}",124
102015300,102015,3,0,"{""1"":149,""2"":141,""3"":130,""4"":162,""5"":147,""6"":143,""7"":126,""8"":158,""9"":164,""10"":164}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":86,""2"":82,""3"":77,""4"":92,""5"":85,""6"":83,""7"":75,""8"":90,""9"":93,""10"":93}",148
102016201,102016,2,1,"{""1"":24,""2"":31,""3"":18,""4"":22,""5"":15,""6"":22,""7"":27,""8"":31,""9"":23,""10"":28}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":81,""2"":74,""3"":65,""4"":74,""5"":65,""6"":64,""7"":64,""8"":63,""9"":87,""10"":81}",24
102016202,102016,2,2,"{""1"":48,""2"":62,""3"":36,""4"":44,""5"":29,""6"":45,""7"":54,""8"":62,""9"":46,""10"":57}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":81,""2"":79,""3"":65,""4"":79,""5"":65,""6"":69,""7"":64,""8"":68,""9"":87,""10"":86}",48
102016203,102016,2,3,"{""1"":72,""2"":93,""3"":54,""4"":66,""5"":44,""6"":67,""7"":81,""8"":93,""9"":69,""10"":85}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":86,""2"":84,""3"":65,""4"":79,""5"":70,""6"":74,""7"":64,""8"":68,""9"":87,""10"":91}",72
102016204,102016,2,4,"{""1"":96,""2"":124,""3"":71,""4"":88,""5"":59,""6"":90,""7"":107,""8"":123,""9"":92,""10"":113}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":86,""2"":84,""3"":70,""4"":84,""5"":70,""6"":74,""7"":69,""8"":73,""9"":92,""10"":91}",96
102016205,102016,2,5,"{""1"":120,""2"":155,""3"":89,""4"":110,""5"":74,""6"":112,""7"":134,""8"":154,""9"":115,""10"":142}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":86,""2"":84,""3"":70,""4"":89,""5"":75,""6"":79,""7"":69,""8"":78,""9"":97,""10"":91}",121
102016300,102016,3,0,"{""1"":144,""2"":186,""3"":107,""4"":132,""5"":88,""6"":134,""7"":161,""8"":185,""9"":138,""10"":170}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":91,""2"":89,""3"":75,""4"":89,""5"":75,""6"":79,""7"":74,""8"":78,""9"":97,""10"":96}",145
102017201,102017,2,1,"{""1"":22,""2"":32,""3"":17,""4"":22,""5"":16,""6"":21,""7"":30,""8"":37,""9"":22,""10"":27}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":76,""2"":76,""3"":63,""4"":75,""5"":69,""6"":61,""7"":72,""8"":76,""9"":85,""10"":76}",25
102017202,102017,2,2,"{""1"":45,""2"":64,""3"":35,""4"":45,""5"":31,""6"":43,""7"":61,""8"":74,""9"":45,""10"":53}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":76,""2"":81,""3"":63,""4"":80,""5"":69,""6"":66,""7"":72,""8"":81,""9"":85,""10"":81}",50
102017203,102017,2,3,"{""1"":67,""2"":96,""3"":52,""4"":67,""5"":47,""6"":64,""7"":91,""8"":112,""9"":67,""10"":80}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":81,""2"":86,""3"":63,""4"":80,""5"":74,""6"":71,""7"":72,""8"":81,""9"":85,""10"":86}",74
102017204,102017,2,4,"{""1"":89,""2"":128,""3"":69,""4"":89,""5"":63,""6"":85,""7"":122,""8"":149,""9"":90,""10"":106}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":81,""2"":86,""3"":68,""4"":85,""5"":74,""6"":71,""7"":77,""8"":86,""9"":90,""10"":86}",99
102017205,102017,2,5,"{""1"":112,""2"":160,""3"":86,""4"":112,""5"":78,""6"":107,""7"":152,""8"":186,""9"":112,""10"":133}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":81,""2"":86,""3"":68,""4"":90,""5"":79,""6"":76,""7"":77,""8"":91,""9"":95,""10"":86}",124
102017300,102017,3,0,"{""1"":134,""2"":192,""3"":104,""4"":134,""5"":94,""6"":128,""7"":183,""8"":223,""9"":134,""10"":160}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":86,""2"":91,""3"":73,""4"":90,""5"":79,""6"":76,""7"":82,""8"":91,""9"":95,""10"":91}",149
101001101,101001,1,1,"{""1"":18,""2"":25,""3"":16,""4"":18,""5"":12,""6"":20,""7"":26,""8"":33,""9"":18,""10"":24}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":62,""2"":60,""3"":55,""4"":62,""5"":58,""6"":56,""7"":62,""8"":67,""9"":69,""10"":68}",21
101001102,101001,1,2,"{""1"":36,""2"":50,""3"":32,""4"":37,""5"":24,""6"":39,""7"":52,""8"":66,""9"":36,""10"":48}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":62,""2"":65,""3"":55,""4"":67,""5"":58,""6"":61,""7"":62,""8"":72,""9"":69,""10"":73}",42
101001103,101001,1,3,"{""1"":54,""2"":76,""3"":47,""4"":55,""5"":36,""6"":59,""7"":78,""8"":98,""9"":54,""10"":71}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":67,""2"":70,""3"":55,""4"":67,""5"":63,""6"":66,""7"":62,""8"":72,""9"":69,""10"":78}",63
101001104,101001,1,4,"{""1"":72,""2"":101,""3"":63,""4"":74,""5"":48,""6"":78,""7"":104,""8"":131,""9"":72,""10"":95}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":67,""2"":70,""3"":60,""4"":72,""5"":63,""6"":66,""7"":67,""8"":77,""9"":74,""10"":78}",84
101001105,101001,1,5,"{""1"":90,""2"":126,""3"":79,""4"":92,""5"":60,""6"":98,""7"":130,""8"":164,""9"":90,""10"":119}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":67,""2"":70,""3"":60,""4"":77,""5"":68,""6"":71,""7"":67,""8"":82,""9"":79,""10"":78}",105
101001200,101001,2,0,"{""1"":108,""2"":151,""3"":95,""4"":111,""5"":72,""6"":118,""7"":156,""8"":197,""9"":108,""10"":143}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":72,""2"":75,""3"":65,""4"":77,""5"":68,""6"":71,""7"":72,""8"":82,""9"":79,""10"":83}",126
101002101,101002,1,1,"{""1"":20,""2"":20,""3"":18,""4"":23,""5"":20,""6"":22,""7"":22,""8"":20,""9"":25,""10"":22}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":62,""2"":56,""3"":56,""4"":66,""5"":61,""6"":63,""7"":69,""8"":57,""9"":75,""10"":63}",21
101002102,101002,1,2,"{""1"":40,""2"":39,""3"":36,""4"":46,""5"":39,""6"":44,""7"":45,""8"":40,""9"":49,""10"":44}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":62,""2"":61,""3"":56,""4"":71,""5"":61,""6"":68,""7"":69,""8"":62,""9"":75,""10"":68}",42
101002103,101002,1,3,"{""1"":60,""2"":59,""3"":54,""4"":69,""5"":59,""6"":66,""7"":67,""8"":60,""9"":74,""10"":66}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":67,""2"":66,""3"":56,""4"":71,""5"":66,""6"":73,""7"":69,""8"":62,""9"":75,""10"":73}",63
101002104,101002,1,4,"{""1"":80,""2"":78,""3"":71,""4"":92,""5"":78,""6"":88,""7"":90,""8"":80,""9"":98,""10"":88}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":67,""2"":66,""3"":61,""4"":76,""5"":66,""6"":73,""7"":74,""8"":67,""9"":80,""10"":73}",84
101002105,101002,1,5,"{""1"":100,""2"":98,""3"":89,""4"":116,""5"":98,""6"":110,""7"":112,""8"":100,""9"":123,""10"":110}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":67,""2"":66,""3"":61,""4"":81,""5"":71,""6"":78,""7"":74,""8"":72,""9"":85,""10"":73}",106
101002200,101002,2,0,"{""1"":120,""2"":118,""3"":107,""4"":139,""5"":118,""6"":132,""7"":134,""8"":120,""9"":147,""10"":132}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":72,""2"":71,""3"":66,""4"":81,""5"":71,""6"":78,""7"":79,""8"":72,""9"":85,""10"":78}",127
101003101,101003,1,1,"{""1"":18,""2"":22,""3"":15,""4"":19,""5"":13,""6"":20,""7"":25,""8"":30,""9"":20,""10"":24}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":61,""2"":52,""3"":54,""4"":64,""5"":61,""6"":58,""7"":61,""8"":62,""9"":75,""10"":68}",21
